theta_deg,r_tip_nm,r_fret_nm,FRET_E_near_crux,plasmon_dlambda_over_lambda_tip
45.26315789473684,38.480409767444556,4.067929032558425,0.8454811169130875,0.05266293866741967
45.563909774436084,38.72252295430985,4.093523855169899,0.8405004861611238,0.05084709994963947
45.86466165413533,38.96436940934726,4.11909048041671,0.8354284711153631,0.049095769908906906
46.16541353383458,39.20594746664912,4.144628732188622,0.830266113946263,0.04740660504189595
46.46616541353383,39.447255462156605,4.170138434570841,0.8250145685506043,0.04577734841139751
46.76691729323308,39.68829173367113,4.195619411845233,0.8196751000249691,0.044205826410287107
47.06766917293233,39.92905462086581,4.221071488491528,0.8142490838345119,0.04268994564740211
47.368421052631575,40.16954246529694,4.2464944891885334,0.8087380046750876,0.04122768995071896
47.669172932330824,40.40975361041537,4.27188823881534,0.8031434550282841,0.03981711748339498
47.96992481203007,40.649686401577945,4.297252562452526,0.7974671334104114,0.03845635796840605
48.27067669172932,40.889339186058876,4.322587285383367,0.7917108423180323,0.03714361001767375
48.57142857142857,41.128710313061156,4.3478922330950365,0.7858764858741587,0.035877138561730436
48.87218045112782,41.367798133727895,4.3731672312798056,0.7799660671807759,0.0346552723761207
49.17293233082707,41.60660100115373,4.398412105836251,0.773981685384875,0.03347640170088093
49.473684210526315,41.8451172703961,4.423626682870445,0.7679255324666756,0.03233897594957789
49.774436090225564,42.08334529848665,4.44881078869716,0.7617998897601599,0.03124150150451943
50.07518796992481,42.32128344444249,4.473964249841063,0.7556071242174628,0.030182539594879813
50.37593984962406,42.55893006927753,4.49908689303791,0.7493496844299802,0.029160704254604593
50.67669172932331,42.796283536013746,4.524178545235738,0.7430300964203389,0.02817466035707885
50.97744360902256,43.033342209692506,4.549239033596065,0.7366509592205338,0.027223121723657113
51.278195488721806,43.27010445738575,4.574268185495065,0.7302149402526441,0.02630484930326339
51.578947368421055,43.50656864820732,4.599265828524774,0.723724770529492,0.025418649420373897
51.8796992481203,43.74273315332415,4.624231790494267,0.7171832396935056,0.024563372088799558
52.180451127819545,43.978596345967496,4.64916589943085,0.7105931909127742,0.023737909388780433
52.48120300751879,44.21415660144413,4.674067983581237,0.7039575156539283,0.022941193905000382
52.78195488721804,44.44941229714755,4.698937871412741,0.697279148351962,0.02217219722321992
53.08270676691729,44.684361812569165,4.7237753916144545,0.690561060997492,0.021429928483312842
53.38345864661654,44.91900352930941,4.748580373098423,0.6838062576621812,0.020713432986576012
53.68421052631579,45.15333583108894,4.773352645000831,0.6770177689831455,0.020021790855262116
53.984962406015036,45.38735710375975,4.798092036683173,0.6701986466271465,0.01935411574236355
54.285714285714285,45.62106573531629,4.822798377733437,0.6633519577552001,0.018709553589749604
54.58646616541353,45.85446011590659,4.847471497967268,0.656480779507944,0.018087281432831455
54.88721804511278,46.08753863784331,4.87211122742915,0.6495881935316942,0.017486506249998583
55.18796992481203,46.32029969561483,4.8967173963935675,0.6426772805645999,0.01690646385513659
55.48872180451128,46.55274168589631,4.921289835366181,0.6357511151016499,0.01634641783160071
55.78947368421053,46.78486300756079,4.945828375084997,0.6288127601565545,0.015805658506080504
56.09022556390977,47.016662061690084,4.970332846521523,0.6218652621376906,0.015283501960851488
56.39097744360902,47.24813725158596,4.994803080881944,0.6149116458543538,0.014779289082964548
56.691729323308266,47.479286982781,5.019238909608277,0.6079549096685899,0.014292384648981377
56.992481203007515,47.71010966304966,5.043640164379536,0.6009980208067848,0.013822176443914674
57.29323308270676,47.94060370241921,5.068006677112888,0.59404391084408,0.013368074413083991
57.59398496240601,48.17076751318069,5.0923382799648165,0.5870954713735148,0.012929509845646682
57.89473684210526,48.40059950989988,5.116634805332272,0.5801555498705788,0.012505934588609855
58.19548872180451,48.63009810942813,5.140896085853831,0.5732269457626327,0.012096820290175477
58.49624060150376,48.85926173091339,5.165121954410844,0.5663124067114144,0.011701657671313127
58.796992481203006,49.08808879581098,5.1893122441285895,0.5594146251155807,0.011319955824497737
59.097744360902254,49.31657772789456,5.213466788377425,0.5525362348390018,0.01095124153858928
59.3984962406015,49.544726953266924,5.237585420773932,0.5456798081692824,0.010595058648870379
59.69924812030075,49.77253490037087,5.261667975182063,0.5388478530097711,0.010250967411295081
60.0,49.99999999999999,5.285714285714285,0.5320428103071382,0.009918543900037775
60.30075187969925,50.22712068530958,5.309724186732727,0.5252670517154518,0.009597379427465642
60.6015037593985,50.45389539182729,5.333697512850313,0.518522877496589,0.009287079985691806
60.902255639097746,50.68032255746399,5.357634098931907,0.5118125146557453,0.008987265708897208
61.20300751879699,50.906400622524515,5.381533780095449,0.5051381153098293,0.008697570355640987
61.503759398496236,51.132128029718416,5.405396391713089,0.49850175528557306,0.008417640810408064
61.804511278195484,51.35750322417068,5.429221769412329,0.49190543294331657,0.00814713660367133
62.10526315789473,51.582524653432394,5.453009749077139,0.4853510682216144,0.007885729449773069
62.40601503759398,51.80719076749152,5.476760166849103,0.4788405018970579,0.007633102801956438
62.70676691729323,52.031500018783525,5.500472859128545,0.47237549505304394,0.007388951423903469
63.00751879699248,52.255450862202046,5.524147662575645,0.46595772875060437,0.007152980977160138
63.30827067669173,52.479041755109535,5.547784414111579,0.4595888038938738,0.006924907623852453
63.609022556390975,52.70227115734788,5.571382950919633,0.4532702412823121,0.006704457644120215
63.909774436090224,52.925137531249035,5.5949431104463265,0.44700348184139704,0.006491367067716661
64.21052631578948,53.14763934164559,5.6184647304025335,0.44078988702316185,0.006285381319243079
64.51127819548873,53.369775055881355,5.6419476487646,0.4346307393676984,0.006086254876507588
64.81203007518798,53.59154314382191,5.665391703775459,0.42852724321653163,0.005893750941516468
65.11278195488723,53.81294207786513,5.688796733945742,0.4224805255686312,0.005707641123625162
65.41353383458647,54.03397033295179,5.712162578054903,0.416491637069735,0.005527705134393695
65.71428571428571,54.254626386575936,5.735489075152313,0.41056155312563153,0.005353730493708829
66.01503759398496,54.474908718795504,5.758776064558381,0.4046911751300526,0.00518551224675121
66.3157894736842,54.69481581224268,5.782023385865655,0.3988813317979016,0.005022852691402416
66.61654135338345,54.91434615213444,5.805230878939926,0.3931327805946458,0.004865561115701329
66.9172932330827,55.13349822628293,5.828398383921338,0.38744620925284023,0.004713453544974683
67.21804511278195,55.352270525105894,5.851525741225481,0.38182223736694676,0.004566352498280291
67.5187969924812,55.57066154163709,5.874612791544492,0.37626141805780267,0.004424086753815338
67.81954887218045,55.788669771536625,5.897659375848157,0.3707642396983625,0.004286491122955185
68.1203007518797,56.00629371310142,5.9206653353850065,0.3653311276925786,0.004153406232600638
68.42105263157895,56.22353186727541,5.9436305116834,0.35996244629959323,0.0040246783155240265
68.7218045112782,56.44038273765998,5.966554746552626,0.3546585004957077,0.003900159008415702
69.02255639097744,56.656844830524236,5.98943788208399,0.34941953786692287,0.003779705157344228
69.32330827067669,56.87291665481528,6.0122797606519,0.344245750525179,0.0036631786303540463
69.62406015037594,57.08859672216852,6.0350802249149575,0.33913727704175956,0.003550446136934884
69.92481203007519,57.30388354691785,6.05783911781703,0.33409420439167925,0.003441379054107257
70.22556390977444,57.518775646106015,6.08055628258835,0.32911656990321997,0.0033358532588777918
70.52631578947368,57.733271539494645,6.1032315627465765,0.32420436320714413,0.0032337489668277752
70.82706766917292,57.94736974957462,6.125864802097888,0.3193575281804572,0.003134950576606684
71.12781954887217,58.16106880157616,6.14845584473805,0.31457596487994843,0.0030393465201115854
71.42857142857142,58.37436722347897,6.171004535053491,0.3098595314610825,0.0029468291181411
71.72932330827066,58.58726354602247,6.193510717722376,0.305208046078157,0.0028572944413208035
72.03007518796991,58.79975630271579,6.215974237715669,0.30062128876197497,0.002770642176104491
72.33082706766916,59.01184402984796,6.238394940298213,0.2960990032716002,0.0026867754956630473
72.63157894736841,59.22352526649799,6.2607726710297875,0.29164089891709055,0.0026056009354797675
72.93233082706766,59.4347985545449,6.283107275766175,0.2872466523503959,0.0025270282734778035
73.23308270676691,59.645662438677775,6.305398600660221,0.28291590932191263,0.002450970414511872
73.53383458646616,59.85611546640578,6.327646492162897,0.2786482864004611,0.0023773432790626663
73.8345864661654,60.0661561880682,6.349850797024352,0.2744433726547248,0.002306065695978545
74.13533834586465,60.27578315684438,6.372011362294978,0.2703007312944506,0.00223705929911481
74.4360902255639,60.48499492876375,6.394128035326453,0.2662199012699469,0.002170248427726541
74.73684210526315,60.69379006271567,6.416200663772799,0.2622003988286574,0.002105560030476322
75.0375939849624,60.90216712045948,6.4382290955914305,0.2582417190277935,0.0020429235729233766
